"facility_id","property_id","value"
"park-FR-0494-garage","enclosed","1"
"park-FR-0494-garage","attended","1"
"park-FR-0494-garage","capacity","400"
"park-FR-0494-garage","capacity-accessible","6"
"park-FR-0494-garage","operator","Montachusett Regional Transit Authority"
"park-FR-0494-garage","owner","Local transit authority"
"park-FR-0494-garage","contact","MART"
"park-FR-0494-garage","contact-url","http://www.mrta.us"
"park-FR-0494-garage","contact-phone","978-345-7711"
"park-FR-0494-garage","address","100 Main St, Fitchburg, MA 01420"
"park-FR-0494-garage","municipality","Fitchburg"
"park-FR-0494-garage","payment-form-accepted","cash"
"park-FR-0494-garage","payment-form-accepted","credit-debit-card"
"park-FR-0494-garage","fee-daily","$3"
"park-FR-0494-garage","fee-monthly","$50"
"park-FR-0494-garage","note","Montachusett RTA is responsible for parking maintenance, payments, and snow removal."
"ev-FR-0494-garage","capacity","4"
"park-forhl","enclosed","2"
"park-forhl","attended","1"
"park-forhl","capacity","156"
"park-forhl","capacity-accessible","5"
"park-forhl","operator","Republic Parking System"
"park-forhl","owner","MBTA"
"park-forhl","contact","MBTA Customer Support"
"park-forhl","contact-url","http://www.parkmbta.com/"
"park-forhl","contact-phone","617-222-3200"
"park-forhl","address","Washington St and Hyde Park Ave, Jamaica Plain, MA 02130"
"park-forhl","municipality","Boston"
"park-forhl","payment-form-accepted","cash"
"park-forhl","payment-form-accepted","credit-debit-card"
"park-forhl","payment-form-accepted","invoice"
"park-forhl","payment-form-accepted","mobile-app"
"park-forhl","payment-app","PayByPhone"
"park-forhl","payment-app-url","https://www.paybyphone.com/"
"park-forhl","payment-app-id","4396"
"park-forhl","fee-daily","$6 PayByPhone, $6.50 invoice"
"park-forhl","fee-monthly","$125"
"park-forhl","weekday-typical-utilization","156"
"park-forhl","weekday-utilization-summary","Insufficient data to determine the time that utilization crosses 90% of capacity"
"ev-forhl","capacity","3"
"park-FB-0303","enclosed","2"
"park-FB-0303","attended","2"
"park-FB-0303","capacity","716"
"park-FB-0303","capacity-accessible","15"
"park-FB-0303","operator","Republic Parking System"
"park-FB-0303","owner","MBTA"
"park-FB-0303","contact","MBTA Customer Support"
"park-FB-0303","contact-url","http://www.parkmbta.com/"
"park-FB-0303","contact-phone","617-222-3200"
"park-FB-0303","address","1000 W Central St, Franklin, MA 02038"
"park-FB-0303","municipality","Franklin"
"park-FB-0303","payment-form-accepted","invoice"
"park-FB-0303","payment-form-accepted","mobile-app"
"park-FB-0303","payment-app","PayByPhone"
"park-FB-0303","payment-app-url","https://www.paybyphone.com/"
"park-FB-0303","payment-app-id","4385"
"park-FB-0303","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-FB-0303","fee-monthly","$70"
"park-FB-0303","weekday-typical-utilization","494"
"park-FB-0303","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-WML-0214","enclosed","2"
"park-WML-0214","attended","2"
"park-WML-0214","capacity","290"
"park-WML-0214","capacity-accessible","8"
"park-WML-0214","operator","Republic Parking System"
"park-WML-0214","owner","MBTA"
"park-WML-0214","contact","MBTA Customer Support"
"park-WML-0214","contact-url","http://www.parkmbta.com/"
"park-WML-0214","contact-phone","617-222-3200"
"park-WML-0214","address","417 Waverly St, Framingham, MA 01702"
"park-WML-0214","municipality","Framingham"
"park-WML-0214","payment-form-accepted","invoice"
"park-WML-0214","payment-form-accepted","mobile-app"
"park-WML-0214","payment-app","PayByPhone"
"park-WML-0214","payment-app-url","https://www.paybyphone.com/"
"park-WML-0214","payment-app-id","4254"
"park-WML-0214","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-WML-0214","fee-monthly","$70"
"park-WML-0214","weekday-typical-utilization","173"
"park-WML-0214","weekday-utilization-summary","Arrive before a certain time"
"park-WML-0214","weekday-arrive-before","07:00:00"
"park-WML-0214","note","MetroWest Regional Transit Authority is responsible for parking maintenance, payments, and snow removal."
"park-FB-0275","enclosed","2"
"park-FB-0275","attended","2"
"park-FB-0275","capacity","173"
"park-FB-0275","capacity-accessible","3"
"park-FB-0275","operator","Republic Parking System"
"park-FB-0275","owner","MBTA"
"park-FB-0275","contact","MBTA Customer Support"
"park-FB-0275","contact-url","http://www.parkmbta.com/"
"park-FB-0275","contact-phone","617-222-3200"
"park-FB-0275","address","75 Depot St, Franklin, MA 02038"
"park-FB-0275","municipality","Franklin"
"park-FB-0275","payment-form-accepted","invoice"
"park-FB-0275","payment-form-accepted","mobile-app"
"park-FB-0275","payment-app","PayByPhone"
"park-FB-0275","payment-app-url","https://www.paybyphone.com/"
"park-FB-0275","payment-app-id","4367"
"park-FB-0275","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-FB-0275","fee-monthly","$70"
"park-FB-0275","weekday-typical-utilization","167"
"park-FB-0275","weekday-utilization-summary","Arrive before a certain time"
"park-FB-0275","weekday-arrive-before","07:00:00"
"park-GB-0316","enclosed","2"
"park-GB-0316","attended","2"
"park-GB-0316","capacity","100"
"park-GB-0316","capacity-accessible","2"
"park-GB-0316","operator","Republic Parking System"
"park-GB-0316","owner","MBTA"
"park-GB-0316","contact","MBTA Customer Support"
"park-GB-0316","contact-url","http://www.parkmbta.com/"
"park-GB-0316","contact-phone","617-222-3200"
"park-GB-0316","address","75 Railroad Ave, Gloucester, MA 01930"
"park-GB-0316","municipality","Gloucester"
"park-GB-0316","payment-form-accepted","invoice"
"park-GB-0316","payment-form-accepted","mobile-app"
"park-GB-0316","payment-app","PayByPhone"
"park-GB-0316","payment-app-url","https://www.paybyphone.com/"
"park-GB-0316","payment-app-id","4233"
"park-GB-0316","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-GB-0316","fee-monthly","$70"
"park-GB-0316","weekday-typical-utilization","20"
"park-GB-0316","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-WML-0364","enclosed","2"
"park-WML-0364","attended","2"
"park-WML-0364","capacity","373"
"park-WML-0364","capacity-accessible","5"
"park-WML-0364","operator","Republic Parking System"
"park-WML-0364","owner","MBTA"
"park-WML-0364","contact","MBTA Customer Support"
"park-WML-0364","contact-url","http://www.parkmbta.com/"
"park-WML-0364","contact-phone","617-222-3200"
"park-WML-0364","address","1 Pine St, North Grafton, MA 01536"
"park-WML-0364","municipality","Grafton"
"park-WML-0364","payment-form-accepted","invoice"
"park-WML-0364","payment-form-accepted","mobile-app"
"park-WML-0364","payment-app","PayByPhone"
"park-WML-0364","payment-app-url","https://www.paybyphone.com/"
"park-WML-0364","payment-app-id","4255"
"park-WML-0364","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-WML-0364","fee-monthly","$70"
"park-WML-0364","weekday-typical-utilization","283"
"park-WML-0364","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-GRB-0276","enclosed","2"
"park-GRB-0276","attended","2"
"park-GRB-0276","capacity","995"
"park-GRB-0276","capacity-accessible","22"
"park-GRB-0276","operator","Republic Parking System"
"park-GRB-0276","owner","MBTA"
"park-GRB-0276","contact","MBTA Customer Support"
"park-GRB-0276","contact-url","http://www.parkmbta.com/"
"park-GRB-0276","contact-phone","617-222-3200"
"park-GRB-0276","address","247 Old Driftway, Scituate, MA 02066"
"park-GRB-0276","municipality","Scituate"
"park-GRB-0276","payment-form-accepted","invoice"
"park-GRB-0276","payment-form-accepted","mobile-app"
"park-GRB-0276","payment-app","PayByPhone"
"park-GRB-0276","payment-app-url","https://www.paybyphone.com/"
"park-GRB-0276","payment-app-id","4435"
"park-GRB-0276","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-GRB-0276","fee-monthly","$70"
"park-GRB-0276","weekday-typical-utilization","238"
"park-GRB-0276","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-WR-0085","enclosed","2"
"park-WR-0085","attended","2"
"park-WR-0085","capacity","76"
"park-WR-0085","capacity-accessible","1"
"park-WR-0085","operator","Town of Wakefield"
"park-WR-0085","owner","City/Town"
"park-WR-0085","contact","Town of Wakefield, Parking Clerk"
"park-WR-0085","contact-url","http://www.wakefield.ma.us"
"park-WR-0085","contact-phone","781-246-6330 "
"park-WR-0085","address","907 Main St, Wakefield, MA 01880"
"park-WR-0085","municipality","Wakefield"
"park-WR-0085","payment-form-accepted","credit-debit-card"
"park-WR-0085","payment-form-accepted","coin"
"park-WR-0085","fee-daily","$2"
"park-WR-0085","note","Town of Wakefield is responsible for parking maintenance, payments, and snow removal."
"park-PB-0281","enclosed","2"
"park-PB-0281","attended","2"
"park-PB-0281","capacity","402"
"park-PB-0281","capacity-accessible","10"
"park-PB-0281","operator","Republic Parking System"
"park-PB-0281","owner","MBTA"
"park-PB-0281","contact","MBTA Customer Support"
"park-PB-0281","contact-url","http://www.parkmbta.com/"
"park-PB-0281","contact-phone","617-222-3200"
"park-PB-0281","address","6 Garden Rd, Halifax, MA 02338"
"park-PB-0281","municipality","Halifax"
"park-PB-0281","payment-form-accepted","invoice"
"park-PB-0281","payment-form-accepted","mobile-app"
"park-PB-0281","payment-app","PayByPhone"
"park-PB-0281","payment-app-url","https://www.paybyphone.com/"
"park-PB-0281","payment-app-id","4436"
"park-PB-0281","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-PB-0281","fee-monthly","$70"
"park-PB-0281","weekday-typical-utilization","209"
"park-PB-0281","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-ER-0227","enclosed","2"
"park-ER-0227","attended","2"
"park-ER-0227","capacity","194"
"park-ER-0227","capacity-accessible","6"
"park-ER-0227","operator","Republic Parking System"
"park-ER-0227","owner","MBTA"
"park-ER-0227","contact","MBTA Customer Support"
"park-ER-0227","contact-url","http://www.parkmbta.com/"
"park-ER-0227","contact-phone","617-222-3200"
"park-ER-0227","address","Bay Rd and Walnut Rd, Hamilton, MA 01982"
"park-ER-0227","municipality","Hamilton"
"park-ER-0227","payment-form-accepted","invoice"
"park-ER-0227","payment-form-accepted","mobile-app"
"park-ER-0227","payment-app","PayByPhone"
"park-ER-0227","payment-app-url","https://www.paybyphone.com/"
"park-ER-0227","payment-app-id","4234"
"park-ER-0227","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-ER-0227","fee-monthly","$70"
"park-ER-0227","weekday-typical-utilization","116"
"park-ER-0227","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-PB-0245","enclosed","2"
"park-PB-0245","attended","2"
"park-PB-0245","capacity","482"
"park-PB-0245","capacity-accessible","8"
"park-PB-0245","operator","Republic Parking System"
"park-PB-0245","owner","MBTA"
"park-PB-0245","contact","MBTA Customer Support"
"park-PB-0245","contact-url","http://www.parkmbta.com/"
"park-PB-0245","contact-phone","617-222-3200"
"park-PB-0245","address","1070 Main St, Hanson, MA 02341"
"park-PB-0245","municipality","Hanson"
"park-PB-0245","payment-form-accepted","invoice"
"park-PB-0245","payment-form-accepted","mobile-app"
"park-PB-0245","payment-app","PayByPhone"
"park-PB-0245","payment-app-url","https://www.paybyphone.com/"
"park-PB-0245","payment-app-id","4437"
"park-PB-0245","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-PB-0245","fee-monthly","$70"
"park-PB-0245","weekday-typical-utilization","259"
"park-PB-0245","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-FR-0137","enclosed","2"
"park-FR-0137","attended","2"
"park-FR-0137","capacity","6"
"park-FR-0137","operator","Town of Weston"
"park-FR-0137","owner","City/Town"
"park-FR-0137","contact","Town of Weston, Parking Clerk"
"park-FR-0137","contact-url","https://www.weston.org/389/Transportation-Access"
"park-FR-0137","contact-phone","781-786-5010"
"park-FR-0137","address","105 Viles St, Weston, MA 02493"
"park-FR-0137","municipality","Weston"
"park-FR-0137","fee-daily","free"
"park-FR-0137","note","Town of Weston is responsible for parking maintenance, payments, and snow removal."
"park-WR-0329","enclosed","2"
"park-WR-0329","attended","2"
"park-WR-0329","capacity","159"
"park-WR-0329","capacity-accessible","6"
"park-WR-0329","operator","Republic Parking System"
"park-WR-0329","owner","MBTA"
"park-WR-0329","contact","MBTA Customer Support"
"park-WR-0329","contact-url","http://www.parkmbta.com/"
"park-WR-0329","contact-phone","617-222-3200"
"park-WR-0329","address","1 Washington Ave, Haverhill, MA 01832"
"park-WR-0329","municipality","Haverhill"
"park-WR-0329","payment-form-accepted","invoice"
"park-WR-0329","payment-form-accepted","mobile-app"
"park-WR-0329","payment-app","PayByPhone"
"park-WR-0329","payment-app-url","https://www.paybyphone.com/"
"park-WR-0329","payment-app-id","4235"
"park-WR-0329","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-WR-0329","fee-monthly","$70"
"park-WR-0329","weekday-typical-utilization","51"
"park-WR-0329","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-haecl-garage","enclosed","1"
"park-haecl-garage","attended","1"
"park-haecl-garage","capacity","308"
"park-haecl-garage","capacity-accessible","7"
"park-haecl-garage","operator","Republic Parking System"
"park-haecl-garage","owner","MassDOT"
"park-haecl-garage","contact","MBTA Customer Support"
"park-haecl-garage","contact-url","http://www.parkmbta.com/"
"park-haecl-garage","contact-phone","617-222-3200"
"park-haecl-garage","address","136 Blackstone St, Boston, MA 02109"
"park-haecl-garage","municipality","Boston"
"park-haecl-garage","payment-form-accepted","cash"
"park-haecl-garage","payment-form-accepted","credit-debit-card"
"park-haecl-garage","fee-daily","Weekdays - 30 min or less: $6, 1 hr: $10, 1.5 hrs: $15, 2 hrs: $20, 3 hrs: $25, 4 hrs: $28, over 4 hrs until 5 AM: $33. | Nights and Weekends - 30 min or less: $6, 1 hr: $10, 1.5 hrs: $15, over 1.5 hrs until 5 AM: $16"
"park-haecl-garage","fee-monthly","Regular monthly: $340, North End resident: $150, Reverse commute (4 PM - 9 AM): $125"
"park-haecl-garage","weekday-utilization-summary","No data"
"park-NB-0109","enclosed","2"
"park-NB-0109","attended","2"
"park-NB-0109","capacity","318"
"park-NB-0109","capacity-accessible","8"
"park-NB-0109","operator","Republic Parking System"
"park-NB-0109","owner","MBTA"
"park-NB-0109","contact","MBTA Customer Support"
"park-NB-0109","contact-url","http://www.parkmbta.com/"
"park-NB-0109","contact-phone","617-222-3200"
"park-NB-0109","address","Great Plain Ave and Broad Meadow Rd, Needham, MA 02492"
"park-NB-0109","municipality","Needham"
"park-NB-0109","payment-form-accepted","invoice"
"park-NB-0109","payment-form-accepted","mobile-app"
"park-NB-0109","payment-app","PayByPhone"
"park-NB-0109","payment-app-url","https://www.paybyphone.com/"
"park-NB-0109","payment-app-id","4371"
"park-NB-0109","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-NB-0109","fee-monthly","$70"
"park-NB-0109","weekday-typical-utilization","286"
"park-NB-0109","weekday-utilization-summary","Arrive before a certain time"
"park-NB-0109","weekday-arrive-before","13:30:00"
"park-NB-0076","enclosed","2"
"park-NB-0076","attended","2"
"park-NB-0076","capacity","175"
"park-NB-0076","capacity-accessible","6"
"park-NB-0076","operator","Republic Parking System"
"park-NB-0076","owner","MBTA"
"park-NB-0076","contact","MBTA Customer Support"
